,Restaurant,UserID,Menu,Review,Total,Taste,Quantity,Delivery,Date,OperationTime,Address
6922,푸라닭-경희대점,wi**님,"순살 고추마요/1,순살 블랙알리오/1",처음 먹어본 푸라닭 포장용기를 보고 엄마가 시장 바구니로 사용해야겠다고 말씀하셨다 포장용기부터 평점 5점을 깔고 시작했다 우리 집에서 경희대 거리는 약 25분 정도 걸리는데 정확하게 39분41초가 걸렸다 배달도 우수하다 배달 5점 하지만 맛과 양이 모든 것을 평하기 때문에 개봉 후 비쥬얼을 보고 평점 5점을 생각 했다 양은 여기 경희대 점 사장님은 푸라닭 대표이사 인지 성인 남자 2명에 여자 1명이 먹었는데 남겼다 존x 많다 맛은 내 친구가 추천한 블랙알리오를 먹고 겉바속촉은 푸라닭이 만든건가 생각하며 다음에 또 먹지 생각했다,5,5,5,5,2021년 1월 14일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6923,푸라닭-경희대점,lw**님,"제너럴 핫 치킨/1,코카콜라 1.25L（추가）/1",늘 맛있어서 좋아요,5,5,5,5,2021년 1월 13일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6924,푸라닭-경희대점,sw**님,순살 고추마요/1,처음주문해봤는데 너무맛잇어요!! 고추마요 진짜 질리지않고 계속먹을듯싶어요~ 다음엔 다른메뉴도 먹어보려구요~ 감사합니다~~^^,5,5,5,5,2021년 1월 13일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6925,푸라닭-경희대점,tk**님,순살 고추마요/1(사이드메뉴(기름떡볶이（투움바）)),순살 고추마요는 진리네요 추천,5,5,5,5,2021년 1월 11일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6926,푸라닭-경희대점,si**님,푸라닭 치킨/1,갑자기 먹고 싶어 주문한 치킨~ 맛있게 잘 먹었습니다~,5,5,5,5,2021년 1월 10일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6927,푸라닭-경희대점,kb**님,"순살 블랙알리오/1,코카콜라 1.25L（추가）/1",소스도 많고 떡사리도 엄청많아요 맛있어여,5,5,5,5,2021년 1월 10일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6928,푸라닭-경희대점,le**님,순살 블랙투움바/1,급하게 먹느라 제대로 사진을 못찍었네요. 그래도 정말 맛있게 잘 먹었습니다. 떡도 많이 넣어두셔서 좋았어여.,5,5,5,5,2021년 1월 10일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6929,푸라닭-경희대점,ss**님,순살 고추마요/1(사이드메뉴(악마소스 추가)),"역시 믿고 먹는 고추마요!! 고추마요는 무조건 순살이 진리인거 아시죠?? 푸라닭 정말 많이 먹는데, 경희대점이 최고에요🙆🏻‍♀️ 배달도 빠르고 맛도 양도 최고입니다!! 할라피뇨도 많이주셔서 감사해요! 앞으로도 자주자주 시켜먹을게요!!",5,5,5,5,2021년 1월 10일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6930,푸라닭-경희대점,ab**님,순살 블랙알리오/1,푸라닭 처음 먹어보는데 엄청 맛있게 먹었어요 양이 겉으로 보기엔 적어보이는데 생각보다 엄청 많았어요 다음엔 고추마요 먹어볼게요,5,5,5,5,2021년 1월 9일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6931,푸라닭-경희대점,iv**님,블랙마요/1,동네에도 푸라닭 생겨서 좋네요~ 맛있어요~👍🏼,4,5,4,5,2021년 1월 9일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6932,푸라닭-경희대점,ag**님,블랙투움바/1,맛있어요^^ 힘내세요!!!,5,5,5,5,2021년 1월 9일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6933,푸라닭-경희대점,손님,"순살 고추마요/1,순살 블랙알리오/1(사이드메뉴(기름떡볶이 （레드）,기름떡볶이（투움바）))",너무 맛있어용 대애박~~,5,5,5,5,2021년 1월 9일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6934,푸라닭-경희대점,15**님,블랙마요/1(사이드메뉴(블랙치즈볼)),잘 먹었습니다 ~,5,5,5,5,2021년 1월 9일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6935,푸라닭-경희대점,js**님,투움바 치킨/1,배달 어려우실텐데도 취소안하시고 받아주셨어요.잘 받아서 맛있게 먹었습니다,5,5,5,5,2021년 1월 8일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6936,푸라닭-경희대점,손님,매드갈릭 치킨/1,예상시간보다 일찍왔어요 놀람 감동ㅎㅎ,5,5,5,5,2021년 1월 8일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6937,푸라닭-경희대점,95**님,블랙투움바/1,맛있다!!!!!!!!!,5,5,5,5,2021년 1월 8일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6938,푸라닭-경희대점,th**님,투움바 치킨/1(사이드메뉴(블랙치즈케이크)),양 풍성했음. 리뷰 이벤트 참여로 제공된 떡도 아주 넉넉하게 왔음. 배달은 주문시 1시간 30분 떴기 때문에 그러려니 했음. 더 지연되지는 않고 예상시간에 맞춰 왔음. 이 추위에 배달해준 데 대해서 감사하게 생각함.. 날씨가 워낙 추워서 그런지 치킨이 너무 많이 식었음... 윗부분은 온기가 없었음.. 지금까지 푸라닭 먹으면서 이렇게 식은 상태로 먹은 건 처음임... 그래서인지 아무리 투움바치킨이라도 바삭한 식감이 전혀 없이 심하게 눅눅해졌고 일부 닭냄새가 나는 부위가 있었음..,4,3,5,4,2021년 1월 8일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6939,푸라닭-경희대점,sy**님,"（순살）푸라반＋블랙반/1,코카콜라 1.25L（추가）/1",처음 먹어보는데 맛있네요. 겉은 바삭하고 속은 부드럽고 맛 좋아요. 불맛도 나는거 같고.,5,5,5,5,2021년 1월 8일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6940,푸라닭-경희대점,eu**님,"블랙투움바/1(사이드메뉴(떡 추가)),스프라이트 1.5L（추가）/1",투움바 걱정했는데 매콤하고 느끼하지않고 맛있었어요! 떡추가했는데 많이 챙겨주신듯~,5,5,4,4,2021년 1월 8일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6941,푸라닭-경희대점,pc**님,순살 고추마요/1,고추마요 넘 맛있어요ㅜㅜ 모지 이 맛 식을까봐 핫팩도 넣어주는 센스 왜 이리 맛있나요ㅜㅜ,5,5,5,5,2021년 1월 8일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6942,푸라닭-경희대점,so**님,"순살 블랙마요/1,코카콜라 1.25L（추가）/1",후회하지 않을 선택입니다. 꼭 시켜드세요ㅠ,5,5,5,5,2021년 1월 7일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6943,푸라닭-경희대점,ng**님,순살 블랙마요/1(사이드메뉴(레귤러컷)),맛있어요~~ 잘 먹었어요,5,4,5,5,2021년 1월 7일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6944,푸라닭-경희대점,hj**님,"블랙마요/1(사이드메뉴(빅치즈스틱2개,블랙치즈볼))",너무 맛있었습니다 그러나 배달이 너무 늦게온 점이 아쉬웠습니다,3,5,2,1,2021년 1월 7일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6945,푸라닭-경희대점,ch**님,순살 블랙투움바/1,치킨 식지말라구 속에 핫팩 넣어주신거 감동이에요! 맛있게 잘 먹었습니다~~,5,5,5,5,2021년 1월 7일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6946,푸라닭-경희대점,rn**님,순살 블랙투움바/1(사이드메뉴(고추마요소스 추가)),반반 처음시켰는데 정말 맛있네요,5,5,5,5,2021년 1월 6일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6947,푸라닭-경희대점,lo**님,순살 블랙알리오/1,처음 시켜봤는데 양이 푸짐해서 좋았습니다. 다음에 또 시킬게요!,5,5,5,5,2021년 1월 6일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6948,푸라닭-경희대점,ju**님,순살 투움바/1,지난번 쿠폰 잊으셨다고 전화드렸더니 넘나 친절히 받아주시고 소스랑 떡이랑 서비스로 더 넣어주셨네요~^^* 번창하세요,5,5,5,5,2021년 1월 6일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6949,푸라닭-경희대점,qp**님,순살 블랙마요/1,맛있게 잘먹었습니다 고추마요치킨 신기하게 할라피뇨 들어있어서 맛있습니다 처음먹어 봤는데 맛있어요 추천드려요 알새우칩도 따로주셔서 잘먹었어요 감사합니다,5,5,5,5,2021년 1월 6일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6950,푸라닭-경희대점,pt**님,（뼈）푸라반＋악마반/1,정말 맛있게 먹었습니다. 오늘로써 세번째 주문이고 악마는 처음 먹었는데 저는 괜찮았는데 와이프는 향신료 냄새가 싫다고 하네요. 저희가 먹으면서 제일 감동한 부분은 아주 뜨거운 상태로 배달된다는 점입니다. 매장에서 바로 먹는 것과 차이가 없네요. 오늘은 정리하다보니 밑에 핫팩까지 있는거 보고 2차 감동^^ 초심 잃지 마시고 계속해서 감동주는 업체 되시길 바랍니다.,5,5,5,5,2021년 1월 5일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6951,푸라닭-경희대점,ck**님,순살 블랙마요/1,맛있었어요~~~ 리뷰이벤트도 감사합니다,5,5,5,5,2021년 1월 5일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6952,푸라닭-경희대점,ye**님,"순살 치킨/1,순살 블랙알리오/1(사이드메뉴(떡 추가)),꼬친 새우/1",진짜 너무너무너무 맛있어요 원래 직장 근처에 있는 매장에서 먹었었는데 동네에 배달 되는 지점이 있는지 몰ㄹㅏ서 못먹다가 우연히 발견하고 바로 주문했네용ㅜㅡㅜ 리뷰 감자도 서비스 아니고 추가한거처럼 푸짐하고 너무 맛있게 잘먹었습니다 !,5,5,5,5,2021년 1월 5일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6953,푸라닭-경희대점,bo**님,"（뼈）푸라반＋블랙반/1,테라생맥주 1000㏄/1",다 식었습니다. ㅠㅠ 날도 추운데 차가운 맥주와 따뜻한 치킨을 한봉지애 나란히 옆에 두고 갖고 오시는 샌스는...,4,3,3,3,2021년 1월 5일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6954,푸라닭-경희대점,hs**님,블랙투움바/1,항상 맛있는 푸라닭!!!,5,5,5,5,2021년 1월 5일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6955,푸라닭-경희대점,dl**님,（순살）푸라반＋블랙반/1,후라이드도 맛있네요 맛있었습니다,5,5,5,,2021년 1월 4일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6956,푸라닭-경희대점,63**님,순살 블랙마요/1,맛있어요 서비스 주셔서 감사합니다,5,5,5,5,2021년 1월 4일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6957,푸라닭-경희대점,jm**님,순살 블랙마요/1,배는 고픈데 2시간 반만에 받은 치킨 역쉬 기다릴만 하쥬~^^ 근데 90분 도착이라길래 마냥 기다리다 지쳐 2시간만에 전화했더니 20분정도 더 기다리라니.. 사장바꿔! 진상 좀 부려봤는데 직원분 사장님 모두 천사모드ㅜ 특히 사장님 목소리 꿀떨어짐 같은 남자지만 반할뻔 ㅎㅎ 암튼 늦게 왔다고 서비스 귤도 챙겨주시고 감사히 잘 먹었네요~^^,5,5,5,5,2021년 1월 3일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6958,푸라닭-경희대점,aa**님,블랙알리오에 반하다/1,양이 적을 줄 알았는데 생각보다 양이 많았어요! 푸라닭은 좀 짰구..ㅜㅜ 달콤소스는 안왔네요ㅠ 블랙알리오는 궁금했는데 약간 간장치킨 비슷했어요,4,4,5,5,2021년 1월 2일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6959,푸라닭-경희대점,ba**님,"푸라닭 치킨/1,순살 블랙악마/1",명품닭 애용하고 즐겨멐고있습닏ㆍ,5,5,5,5,2021년 1월 2일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6960,푸라닭-경희대점,ks**님,"블랙투움바/1,（뼈）푸라반＋달콤반/1,테라생맥주 1000㏄/2",연말이라 배달이 늦긴했는데 ㅠ 맛은 보장합니다,5,5,5,5,2021년 1월 2일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6961,푸라닭-경희대점,tj**님,블랙투움바/1(사이드메뉴(웨지감자 추가)),푸라닭과 함께 연말 맛있게 보냈습니당,5,5,5,5,2021년 1월 2일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6962,푸라닭-경희대점,jo**님,블랙투움바/1(사이드메뉴(웨지감자 추가)),큰딸 20살된 기념으로 치맥하는데 맛나다고 리뷰 남기라고하네요~~ 잘먹었습니다^^,5,5,5,5,2021년 1월 1일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6963,푸라닭-경희대점,yo**님,순살 투움바/1,맛있게 잘먹었습니다 수고하세요,5,5,5,5,2021년 1월 1일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6964,푸라닭-경희대점,al**님,고추마요 치킨/1,맛있게 잘먹었습니다.,5,5,5,5,2021년 1월 1일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6965,푸라닭-경희대점,sn**님,（뼈）푸라반＋블랙반/1,배달도 빠르고 기사님도 친절하셨어요 맛있는건 기본~,5,5,5,5,2021년 1월 1일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6966,푸라닭-경희대점,du**님,순살 블랙마요/1,맛있어어요! 배달은 연락도 없고 도착 예정보다 30분 이상 늦게 왔어요,4,4,4,1,2021년 1월 1일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6967,푸라닭-경희대점,jh**님,순살 투움바/1(사이드메뉴(빅치즈스틱3개)),31일 이여서 어쩔수없다지만 2시간반만에 먹었네요.역시나 다식었구요. 그래도 잘먹었습니다,3,5,5,2,2021년 1월 1일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6968,푸라닭-경희대점,sk**님,"블랙알리오/1,순살 고추마요/1",연속 3일째 주문해서 먹었습니다 특히 고추마요 너무 맛있어요 리뷰등록 감자추가에 악마소스 그리고 양이 good~~~ 너무 맘에 들어요 원래 치킨 잘 안먹는데 그제 아들이 주문했던 고추마요에 반해 연속3일 주문하게 됐네요 연말에 마지막날이라 늦을줄 알았는데 예상 배달시간보다 빨리 도착해서 벌써 다 먹고 리뷰 올립니다 사장님 사업 번창하시고 새해 복 많이 받으세요~~,5,5,5,5,2020년 12월 31일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6969,푸라닭-경희대점,sk**님,"푸라닭 치킨/1,고추마요 치킨/1(사이드메뉴(웨지감자 추가))",그제 저녁에 아들이 주문한거 먹어보고 어제 다시 주문해서 먹었어요 당분간 프라닥 경희대점으로 계속 고고 할듯합니다 질릴때까지 주문하겠습니다,5,5,5,5,2020년 12월 31일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6970,푸라닭-경희대점,gp**님,블랙마요/1,와 푸라닭 처음인데 너무맛있네됴 퍽살도 부드러워요 양념은 또 왤케 맛있죠? 또시킬겁니닷!!,5,5,5,5,2020년 12월 31일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6971,푸라닭-경희대점,nh**님,블랙마요/1,정말 맛있었어요 최곱니다,5,5,5,5,2020년 12월 30일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6972,푸라닭-경희대점,jt**님,순살 고추마요/1,예상시간 1시간이었는데 50분만에 도착. 맛있게 잘 먹었습니다 ~♡,5,5,5,5,2020년 12월 29일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6973,푸라닭-경희대점,em**님,"（순살）푸라반＋고추반/1,악마소스 추가/1,테라생맥주 1000㏄/1",역시나 맛있어요 친절하고 깔끔하고 경희대점에서만 시켜용 !! 또시킬게용,5,5,5,5,2020년 12월 28일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6974,푸라닭-경희대점,mi**님,순살 투움바/1(사이드메뉴(고추마요소스 추가)),투움바 치킨 맛있네용!!,5,5,5,5,2020년 12월 27일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6975,푸라닭-경희대점,ag**님,（뼈）푸라반＋악마반/1,맛있어요^^ 지금 이맛 쭈욱 변함없이 번창하세요!!!,5,5,5,5,2020년 12월 27일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6976,푸라닭-경희대점,mo**님,순살 블랙악마/1,"두번째 시켜먹는데, 역시 믿고 먹을수 있는 보장된 맛입니다! 닭을 베어물때 육즙이 막 튀어나오네요. 서비스 떡도 충분히 들어있는듯합니다! 맛있게 잘 먹었습니다~",5,5,5,5,2020년 12월 27일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6977,푸라닭-경희대점,kk**님,순살 블랙투움바/1,맛잇어여어어어어ㅓ어,5,5,5,5,2020년 12월 27일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6978,푸라닭-경희대점,ns**님,순살 블랙알리오/1,역시 푸라닭 웅장한 맛이다 감자 서비스인데 엄청 많이준다 최고다,5,5,5,5,2020년 12월 27일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6979,푸라닭-경희대점,dl**님,（순살）푸라반＋블랙반/1,맛있게 잘먹었습니다,5,5,5,,2020년 12월 26일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6980,푸라닭-경희대점,ss**님,순살 고추마요/1(사이드메뉴(악마소스 추가)),배달도 완전 빠르고 양도 많고 맛도 최고입니다!! 푸라닭은 앞으로 여기서만 시켜먹을거에여... 치밥해도 맛있고 악마소스랑 먹어도 맛있으니까 강추에요👍🏻,5,5,5,5,2020년 12월 26일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6981,푸라닭-경희대점,tk**님,순살 블랙마요/1,맛잇어요 배달빠르네용ㅎ,5,5,5,5,2020년 12월 26일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6982,푸라닭-경희대점,rl**님,고추마요 윙콤보/1,맛있고 서비스도 좋아요!,5,5,5,5,2020년 12월 26일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6983,푸라닭-경희대점,mk**님,（순살）푸라반＋블랙반/1,ㅇㅇ 맛나요 매리크리스 마스요,5,5,5,5,2020년 12월 26일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6984,푸라닭-경희대점,wl**님,블랙마요/1,푸라닭 경희대점 재주문이에요 ㅎㅎ 둘 다 좋아하는 맛이라 결국 반반으로 시켰어요! 역시나 넘넘 맛있고 떡이랑도 넘 잘어울리네요 ㅋㅋㅋ 사탕도 너무 귀여워요 ♥️ 다음에 또 시켜먹을게요~ 번창하세요 🎉🎉🎉,5,5,5,5,2020년 12월 26일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6985,푸라닭-경희대점,do**님,（순살）푸라반＋파불반/1,예상시간보다 빨리도착했고 오늘도 넘 맛있게 먹었어요!!!!,5,5,5,5,2020년 12월 25일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6986,푸라닭-경희대점,jo**님,순살 블랙마요/1,포장이 너무 예뻐요~ 맛있게 잘 먹었습니다! 제입맛에는 고추마요 너무 맛있어요,5,5,5,5,2020년 12월 25일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
6987,푸라닭-경희대점,sh**님,"푸라닭 치킨/1,고추마요 치킨/1",푸라닭 맛은 말이 필요 없죠..귀여운 사탕도 곁들여 주신 사장님 센스도 감사해요. 다만 크리스마스라 그런지 음식이 조금 식어서 왔네요. 그 점 빼곤 다 좋았습니다,5,5,5,4,2020년 12월 25일,11:00 - 00:00,서울 동대문구 회기동 60-57 1층
